accession	function_def	DT02PM02	DT02PM03	DT02PM10	DT04PM03	DT04PM07	DT06PM10	DT08PM01	DT09PM03	DT10PM04	DT10PM09	NT02PM01	NT02PM03	NT02PM04	NT02PM10	NT05PM09	NT06PM03	NT06PM04	NT08PM03	NT09PM08	NT10PM03
K02935	large subunit ribosomal protein L7/L12	728.034423653	551.5570614760001	573.375516054	692.391307527	669.699049267	563.509584644	462.382170175	552.454338336	472.247961192	653.045882278	412.57283814	456.19629165599997	468.418128812	413.737062213	344.996607033	428.317968272	569.075395156	497.340784434	313.927889945	488.398752145
K02936	large subunit ribosomal protein L7Ae	0	15.666922577000001	8.358552102	17.44849274	0.100876028	18.18237491	10.77825842	20.211350913999997	10.743635854999999	39.29452446	11.67685121	9.735886055	15.441688588	6.361776775	6.384497983999999	3.069334483	11.626891481	10.104101308999999	0.657490149	15.050056347
K02937	large subunit ribosomal protein L7e	0	0	3.183738034	2.262291523	2.697081694	2.277719986	1.086778987	0	0.151733734	0	3.692330699	0	1.516049563	4.97453876	2.300177585	0	0	3.43324479	0.817536336	10.73465214
K02938	large subunit ribosomal protein L8e	0	7.272447672	18.82218949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02939	large subunit ribosomal protein L9	567.333783592	351.566159978	473.832096426	409.336088258	577.101753355	394.622327996	418.123198198	457.664625735	404.437377184	360.19049746400003	357.77816949	404.207580339	446.279294988	390.506056535	338.75179807	351.863106263	414.833486253	372.408479681	329.772357616	329.968835348
K02941	large subunit ribosomal protein LP0	0	1.696401218	0	0	0	1.484140053	0	3.614055454	9.458905627	20.91332446	7.061010171	11.254012013	10.280999251	3.1283982100000003	1.59102253	1.838499115	4.060486104	3.009113734	0.643685325	9.625113675
K02943	large subunit ribosomal protein LP2	0	0.216741665	9.958689968	0	0	0	0	3.712995753	9.698237018	0	0.728774005	13.417537097	5.910023721	3.201299131	0.599205665	0	0	5.633730361	0	14.00825631
K02945	small subunit ribosomal protein S1	1744.082437369	1217.26851846	1184.336521595	1126.571376729	1694.145720821	1057.470226547	1067.00166585	1002.756215077	1189.628057353	1302.977531184	852.034165296	927.214626487	1026.176933055	823.453994028	589.794431447	814.995396901	1035.920093723	994.821924508	624.56407954	976.862641036
K02946	small subunit ribosomal protein S10	965.2322604130001	600.099028165	842.459695596	878.401669495	963.678950792	766.007202702	729.211945947	693.164090346	771.405275154	724.419445705	515.337780035	570.869684658	599.665177475	458.672146865	391.371260141	440.046242709	568.308632684	598.231695163	344.399206522	476.214215198
K02947	small subunit ribosomal protein S10e	0	0	0	0	0	0	0	0	0	61.54718246	0	4.163240009	3.782796064	4.035159405	0	0	0	0	0	0
K02948	small subunit ribosomal protein S11	1056.536654221	627.06755659	826.121808666	875.93816281	809.157426566	468.426828236	488.525855948	411.244900372	500.914567508	603.134687595	370.585100634	447.590014346	544.2302875299999	364.133399318	340.137578556	299.415935885	490.894451565	384.149747317	306.474770109	279.753451688
K02949	small subunit ribosomal protein S11e	0	0	0	0	0	2.208230224	0	0	1.066508126	0	0	0	5.718651525	0.878813562	0	0	3.300225332	0	0	0
K02950	small subunit ribosomal protein S12	987.971753508	676.404201526	836.241268625	820.1414343499999	995.544891083	589.88975211	604.368383266	517.56458783	823.056807368	676.799176142	433.069174312	540.563820268	615.566021717	519.560455347	405.529795419	430.505835442	663.003808823	520.781100101	376.571456541	495.80775764
K02951	small subunit ribosomal protein S12e	0	6.644229274	0	0	0	0	3.063225087	0	0	50.58967589	7.202001929	4.157012813	6.161156878	1.041300659	0	0	0	2.832560595	0.236623774	3.239224588
K02952	small subunit ribosomal protein S13	961.972434391	518.84808725	683.40051446	655.432857905	708.185405017	533.749877668	459.161442951	471.049458306	476.64932901	371.4457092	394.725691607	445.32585691	475.99673229900003	419.68247209	334.10144945400003	380.447756265	587.61099052	378.860356342	325.186168495	368.771289976
K02954	small subunit ribosomal protein S14	334.953790166	526.029855425	579.756634158	562.859230222	666.6483100410001	514.563907468	452.245642143	399.866340589	467.894765494	441.579888177	414.691902262	388.413759561	477.779319806	404.268762973	469.742632025	400.792097871	522.8024592849999	347.046042191	397.833322117	373.070765614
K02956	small subunit ribosomal protein S15	879.2903462	596.3070901359999	608.605376298	649.5967024619999	637.443954248	565.319490976	530.208758136	642.46110321	460.925217785	583.1398643800001	484.954565875	528.367346018	552.429100219	400.030730074	334.915038252	475.89878534400003	517.522218757	512.045254924	368.190708671	502.558668063
K02957	small subunit ribosomal protein S15Ae	0	0	0	0	0	0	0	2.254937578	0	0	0	3.030932314	0	1.199372147	0	0	0	0	1.06813335	0
K02959	small subunit ribosomal protein S16	571.1864232	429.545523354	420.266910825	551.865615095	696.296175847	371.282506405	337.014771725	395.28636189	361.507514581	350.343726747	394.062408537	336.592488993	425.055186736	358.610781359	340.630929503	343.480959752	405.907036011	394.863154413	334.23327606699996	337.357884038
K02960	small subunit ribosomal protein S16e	0	0	0	0	0	0	0	14.08230625	0	0	0	8.143104816	0	0	0	0	0	0	0	0
K02961	small subunit ribosomal protein S17	664.7409752140001	524.382363932	435.520929423	627.0925384450001	597.182407047	390.88997151899997	362.052544242	426.930273693	481.056608728	343.132291683	286.027780616	355.0365057	408.620290467	344.234282079	303.644515505	364.662595658	390.032209211	412.151837093	313.302276973	401.834528123
K02962	small subunit ribosomal protein S17e	0	0.197234915	0	0	0	0	0	0	2.629277842	16.40608967	1.165029724	18.478001591	7.169173313	2.1150632639999998	0	0	9.908125077	0	0	0
K02963	small subunit ribosomal protein S18	650.276871719	506.868723742	399.41701302	546.720001101	599.9234910920001	383.340507997	334.250726247	444.97444012799997	539.750181923	476.02697051	344.548221302	380.39031191600003	494.671464065	353.604319889	292.306519172	353.28813555	449.314600315	326.107500726	250.86005022700002	380.719930644
K02965	small subunit ribosomal protein S19	1133.757320611	661.22218175	751.748295487	814.515445093	1002.433431542	611.672443135	593.937824527	584.419350016	668.681919912	782.110244171	463.106337083	469.812467112	500.357746361	453.012989697	458.496193354	478.17887584	526.084929172	532.701818441	394.27632961	430.433164997
K02966	small subunit ribosomal protein S19e	0	0	0	26.97822215	0	0	0	0	0	0	0	3.008480963	3.68985608	1.974346398	0.891790773	0	2.807717631	0	0.287576352	2.590462693
K02967	small subunit ribosomal protein S2	834.17809221	596.234741984	627.484409202	600.918034265	699.374785562	630.811836311	521.540066431	563.318606028	651.107995608	651.820239166	491.008303077	498.17210272	648.203047281	464.775018318	422.752944022	442.327244651	573.239882048	543.602618955	372.907412557	471.34445371099997
K02968	small subunit ribosomal protein S20	386.98342906	312.679508265	485.421769746	343.065772009	434.54108489	352.026476528	357.69889237	310.825310796	387.058733612	311.787676207	257.130158718	350.714374156	374.684607252	337.326373367	341.92933356	347.683741793	392.690328879	407.82191479	313.562198375	347.67813964
K02969	small subunit ribosomal protein S20e	0	0	0	15.17641651	0	0	0	0	0	39.42190093	0	4.818941828	2.273214906	0.115956614	0	0	1.375355811	2.50192844	0	0
K02970	small subunit ribosomal protein S21	438.130777191	191.81162565099999	186.49090629	249.053820356	432.334089635	352.315783239	443.919814911	444.622873164	433.823413658	516.086469983	240.904352619	303.88858567799997	420.185231024	251.406686931	185.011721003	358.698808293	438.063929735	483.15759832000003	240.590080168	416.514977743
K02971	small subunit ribosomal protein S21e	0	0	0	0	0	2.101380374	0	0	3.919624969	0	1.703699381	0	3.031633366	1.8515652950000001	0	0	2.344934301	3.976880936	0	11.77741329
K02973	small subunit ribosomal protein S23e	0	3.960435128	0	3.46466894	0	0	0	0	0	81.20371371	2.474091975	9.821030544	11.061078467	0	0	4.660381479	11.33756134	6.001999003	0	3.470015142
K02974	small subunit ribosomal protein S24e	0	0	0	0	0	5.745232315	7.775060897	0	0	0	4.532509894	2.453792286	2.456060453	0	0	0	0	1.25101818	1.229638049	1.165708212
K02975	small subunit ribosomal protein S25e	0	4.786788927	0	0	0	0	0	3.479386202	0	43.03374512	10.3433554	3.378238091	5.559874418	3.155676436	0	0	6.492669721	3.529401202	0.455595458	0
K02979	small subunit ribosomal protein S28e	0	2.886745195	12.46373821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02981	small subunit ribosomal protein S2e	0	0.962833165	0	0	0	0	0	0	0.629111404	51.32331696	5.868495161	3.540750672	2.859092625	2.547271782	0	0	2.281256351	0.780478283	0	0
K02982	small subunit ribosomal protein S3	1275.668588345	728.838472349	670.638515633	871.666002583	954.549740973	616.739175892	678.092823697	724.280958058	611.21473585	669.123569751	511.12359000600003	501.948531674	672.186224038	437.35697304	350.043984374	406.95479977	656.260015472	498.543607775	327.788075205	439.58684161
K02984	small subunit ribosomal protein S3Ae	0	2.53521294	0	0	0	0	1.523277237	1.048007892	0	38.46959209	0	20.513551022	16.158234268	5.487154511	0	0	2.241039806	0	0	0
K02985	small subunit ribosomal protein S3e	0	0	0	0	0	4.690280996	2.603741324	0	0	3.238044014	0.427618865	8.928419378	1.112491608	1.434963104	0	0.500991009	4.09546963	0	0.699278281	0
K02986	small subunit ribosomal protein S4	838.843788004	649.485829923	754.884862456	909.788168388	843.183073247	493.42174790400003	439.486099853	537.462086187	662.732382303	657.448771148	536.718545277	487.602779744	562.798115518	395.551095962	353.720895146	393.115320751	628.567054126	447.31257719900003	360.513787219	409.566038511
K02987	small subunit ribosomal protein S4e	0	0.883835704	1.426439632	5.786432938	12.513933759	18.045101434	18.796809077	12.821519102	27.787826533	0	2.04137958	33.853153456	23.216832297	13.506013079	2.216085594	5.469939569	8.468633483	19.580353913	1.2200340139999999	10.892681787
K02988	small subunit ribosomal protein S5	756.907538115	539.560892795	694.633210381	520.81252963	603.713442892	585.822594676	440.787371103	550.028580833	440.806605596	530.655498383	361.524804755	381.8761665	457.640026837	405.748920765	325.702802842	368.357073211	452.03673670899997	407.643969481	292.984061138	395.763663131
K02990	small subunit ribosomal protein S6	645.097946325	524.140735595	510.111934016	761.270836455	670.244232612	499.937351483	444.254649015	429.178094712	512.729508927	548.17046969	339.889395935	440.898857277	519.524747355	383.313789821	305.702162211	297.116915982	497.513126576	335.336592391	307.231582307	289.038616002
K02992	small subunit ribosomal protein S7	661.232879703	547.351020347	599.851225584	610.718448377	520.2903101960001	543.836980915	484.317590909	443.74811412	487.16706604300003	606.607141852	421.976547888	392.387293913	416.239612538	390.289284542	365.338889622	366.182451387	558.213439777	415.560639249	337.74899012000003	429.709692052
K02993	small subunit ribosomal protein S7e	4.243302848	0	0	0	0	0	0.195770024	7.400354075	2.438977164	0	0	4.879592126	3.092560627	0	1.642248634	0	0	0	0.815915514	0
K02994	small subunit ribosomal protein S8	763.039498511	612.723279547	668.394070879	709.547508194	835.288722094	618.219620742	522.870214271	577.137754394	668.454776266	603.892942712	514.572624981	512.404144865	607.673123742	483.433903315	394.563032963	401.58990313	639.807454162	375.861262408	319.09504818199997	469.018453202
K02995	small subunit ribosomal protein S8e	0	1.048295808	0	3.294223158	0	0	0	0	8.83293439	0	0	12.13104804	1.137463508	2.259784416	0.421318476	2.241982753	1.153112491	0	0	0
K02996	small subunit ribosomal protein S9	450.199925816	479.920821298	455.642348383	616.967376817	451.408919443	329.921528771	371.35547663	402.363400154	463.018984928	357.705339548	441.147993112	354.595824779	318.644111443	390.706404646	350.296881234	335.58861538	380.919817287	425.903262402	360.856269985	348.20575476199997
K02997	small subunit ribosomal protein S9e	0	4.011331717	0	0	0	0	0	0	0	44.57415544	2.752068924	6.134904651	15.356467180000001	3.764152939	0	0	12.312043421999999	0	0	0
K03000	DNA-directed RNA polymerase I subunit RPA12	0	0	0	0	0	3.536962568	1.41371522	8.978726584	0	0	2.088209322	3.070511498	0	0	0	0	2.756765546	0	0.09162009	0
K03004	DNA-directed RNA polymerase I subunit RPA43	0	2.81311103	0	0	0	0	0	0	1.054666891	39.87000047	0	3.813567418	11.501697964	2.694766392	0.026623564	0.940828186	3.656587692	1.859406952	0.434437774	2.490212588
K03005	DNA-directed RNA polymerase I subunit RPA49	0	1.712108637	0	0	0	4.416460448	2.647872533	0	0	0	0.636540575	8.072046464	7.291658776	4.354924264	0.075200611	0	2.364531816	5.504009939	0.426519716	6.4398975720000005
K03006	DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	0	4.80944433	0	0	0	0.315308769	2.026768296	0.430160064	3.847506161	47.297720479	2.825298627	4.742185754	13.542152824	3.024731633	0.66137249	0.193994582	5.673086448	4.34136323	0	7.161142758
K03010	DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6]	0	3.739093637	0	0	0	0.600948262	0.480395078	0	3.538923388	36.23582342	4.715794237	2.98239266	9.487763701	1.055483316	0	0.181786405	2.193817686	0	0	0.322612974
K03011	DNA-directed RNA polymerase II subunit RPB3	0	2.913697608	0	0	0	0	0.898690859	2.742934236	2.95880781	30.47686275	1.638946871	6.144982393	16.310860907	0.604423853	0	0	8.086698189	7.143271281	0.559167492	5.082409304
K03012	DNA-directed RNA polymerase II subunit RPB4	0	5.229320443	0	0	0	0	8.167525416	0	0	39.62911411	2.369079582	0	3.985044566	0	0	0	4.099227255	0	0	0
K03013	DNA-directed RNA polymerases I, II, and III subunit RPABC1	0	0	0	0	0	7.301579956	3.04531149	0	0	0	0	1.021300116	0	0.005594398	0	0.957058848	1.920563881	0	0	0
K03014	DNA-directed RNA polymerases I, II, and III subunit RPABC2	0	0	0	0	0	0	0	0	7.372362792	61.00921549	4.377078758	4.976442476	19.738054273	3.57586208	1.491791015	0	2.417130554	5.238374066	0.483873796	11.25026013
K03015	DNA-directed RNA polymerase II subunit RPB7	0	0	12.59063692	0	0	2.15704608	0	6.286422534	0	0	1.971478241	6.5130392619999995	3.386848031	3.427439467	0	0	1.048786841	0	0	0
K03016	DNA-directed RNA polymerases I, II, and III subunit RPABC3	0	0	0	6.435100769	0	7.238087956	0	0.211597784	0	30.71673175	4.769325955999999	4.564295404	25.653283906000002	6.4165133270000005	1.570322719	1.272155513	1.605112559	0.607837926	0.413857035	0
K03018	DNA-directed RNA polymerase III subunit RPC1 [EC:2.7.7.6]	0	4.557093078	0	0	0	0	0	0	0.498420917	31.36555549	2.412615501	2.581166094	9.380314833	0.439498654	0	0.306885764	3.876374931	0	0	0.483777834
K03023	DNA-directed RNA polymerase III subunit RPC3	0	4.571588167	0	0	0	7.095640631999999	5.69754601	3.4195000359999996	2.228157189	45.7390694	0	7.729334767	10.83872046	1.606747663	0	0	4.1676892930000005	0.023701856	0.906655764	0
K03024	DNA-directed RNA polymerase III subunit RPC7	0	0.996791287	0	2.632330774	0	9.665729846	0	0.850440854	0	0	2.326005408	0	0	1.373170434	0.610325025	0	0	1.855447081	0	6.085108416
K03025	DNA-directed RNA polymerase III subunit RPC6	0	1.301842605	0	17.54095022	0	0	1.216701553	0	2.271184562	35.64874625	3.5252789809999996	2.08133461	7.483597127	2.668763156	0	0	3.18456323	0	0	0.408542598
K03026	DNA-directed RNA polymerase III subunit RPC4	0	4.340056575	0	0	0	0	4.149388564	7.777122766000001	7.965836297	37.66632821	6.913255581	6.6480609710000005	10.181654655000001	1.034207642	0.258240571	0.193776703	5.909678832	0.475318306	0	4.099101981
K03027	DNA-directed RNA polymerases I and III subunit RPAC1	0	0	0	0	0	3.35041391	0	0.763497159	0	0	0	2.670414546	5.768047295000001	0.986228937	0.738781016	4.310350505	0	14.805474085	2.740493876	4.594733054
K03028	26S proteasome regulatory subunit N1	0	1.8146738359999999	0	0	0	2.721928745	1.0940672930000002	2.54417488	2.67480159	39.70201744	4.626250693	10.463609705	9.462058856999999	4.914320219	0.877289754	1.147526005	8.991244985	8.928095967	0.816473995	6.131681981
K03029	26S proteasome regulatory subunit N10	0	17.005931952	4.807211853	0	0	0	0	3.8010523999999997	1.61854784	49.23774597	12.308765641	25.239360057	9.339896397	0.904849346	1.16039489	1.704915503	5.236958641999999	7.497284539000001	1.435492262	13.365918061999999
K03030	26S proteasome regulatory subunit N11	13.43712569	11.825151648999999	13.82203195	18.19666125	0	0	1.735827549	0.740592244	5.330456647	47.31861653	3.681023208	3.898991328	6.807784468	1.855885614	0	1.335976024	1.298088631	0	0	0
K03031	26S proteasome regulatory subunit N12	0	5.230247299	0	21.6348416	0	0	0.305505649	10.39199036	0	67.35520832	4.5023176	12.678280176000001	5.9832314470000005	8.551093697999999	0.682492939	0	4.9500225040000005	0	0	0
K03032	26S proteasome regulatory subunit N2	1.603293406	7.682584078	0	27.643126383	2.971371385	4.3777813299999995	11.115732124	3.558175237	4.653892345	79.186570889	15.397744057999999	24.826263675	22.841640241	6.586780873	3.305780774	19.710775149	10.68684782	81.073421408	4.131061901	18.702394364
